0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.7340658903121948,0.44851580262184143,4.210748727473401e-07,0.7088096141815186,0.5238495469093323,-0.0722460076212883,0.619025468826294,0.5585274696350098,-0.10750002413988113,0.5488526821136475,0.546588659286499,-0.13614797592163086,0.4959006905555725,0.5113599300384521,-0.1602930724620819,0.5157565474510193,0.5347252488136292,-0.06598182767629623,0.3971383571624756,0.5042996406555176,-0.1237768605351448,0.3253154158592224,0.46629080176353455,-0.15685702860355377,0.26468780636787415,0.432260125875473,-0.17595160007476807,0.5237001776695251,0.4769459664821625,-0.05600915476679802,0.449543297290802,0.44760894775390625,-0.14303237199783325,0.5235745906829834,0.46998530626296997,-0.16256454586982727,0.5697445869445801,0.4915074408054352,-0.1524360179901123,0.5482736825942993,0.4217049777507782,-0.05438985303044319,0.501524806022644,0.39955446124076843,-0.1390639841556549,0.5816574096679688,0.43428656458854675,-0.12469480186700821,0.6164559125900269,0.4565945267677307,-0.09011150896549225,0.5807331204414368,0.3744679093360901,-0.05737769231200218,0.5468144416809082,0.35760170221328735,-0.10692381113767624,0.6005927920341492,0.38642066717147827,-0.08875615149736404,0.6286697387695312,0.40605875849723816,-0.060806889086961746,none
0.28813526034355164,0.7303100228309631,-1.0147255125048105e-06,0.2441014051437378,0.5788373351097107,-0.04261636734008789,0.3201574683189392,0.38571441173553467,-0.07865849137306213,0.4419695734977722,0.28620678186416626,-0.11475501954555511,0.5728113055229187,0.29997116327285767,-0.14028343558311462,0.4858918786048889,0.3622484505176544,0.006647220812737942,0.5702765583992004,0.26662972569465637,-0.0468040369451046,0.5136643052101135,0.35107243061065674,-0.09323950111865997,0.47141188383102417,0.4263994097709656,-0.1214345246553421,0.5505825281143188,0.41575056314468384,0.0005606296472251415,0.6455498337745667,0.33265766501426697,-0.08214765042066574,0.6100364923477173,0.43409955501556396,-0.13079623878002167,0.5896585583686829,0.5064074397087097,-0.14285947382450104,0.5931441783905029,0.47991079092025757,-0.016252147033810616,0.7518298029899597,0.3589800298213959,-0.08141025900840759,0.8489580154418945,0.2811984717845917,-0.11866848170757294,0.9451876878738403,0.2028319239616394,-0.13344603776931763,0.6312861442565918,0.5573525428771973,-0.033761486411094666,0.7587708830833435,0.4691694378852844,-0.05865218862891197,0.8346466422080994,0.42836442589759827,-0.06320063769817352,0.915400505065918,0.3716970682144165,-0.06674602627754211,none
0.7148689031600952,0.7114612460136414,4.4798522935707297e-07,0.7735110521316528,0.5525308847427368,-0.08503670990467072,0.6757674217224121,0.394337922334671,-0.11805885285139084,0.5496774315834045,0.2891446352005005,-0.14010769128799438,0.42913755774497986,0.29933521151542664,-0.15603497624397278,0.4889213442802429,0.366347074508667,-0.0538460947573185,0.387550950050354,0.2764773666858673,-0.10866067558526993,0.44952255487442017,0.33751216530799866,-0.14537689089775085,0.5092505216598511,0.413097620010376,-0.15950584411621094,0.42414143681526184,0.43080294132232666,-0.04343557357788086,0.25197869539260864,0.32559439539909363,-0.07345568388700485,0.16662713885307312,0.27076733112335205,-0.1030375137925148,0.08291774988174438,0.20889176428318024,-0.12089889496564865,0.39886152744293213,0.515527606010437,-0.04676656797528267,0.23054957389831543,0.44295534491539,-0.10916690528392792,0.1370854377746582,0.3717924654483795,-0.16648712754249573,0.04473945498466492,0.30149149894714355,-0.2026723176240921,0.40153342485427856,0.6120452880859375,-0.05362337455153465,0.3741694986820221,0.5128805637359619,-0.12235234677791595,0.44276484847068787,0.46627235412597656,-0.14991077780723572,0.4974198341369629,0.4367575943470001,-0.16428585350513458,none
0.3130337595939636,0.8741211891174316,5.587662030848151e-07,0.47826603055000305,0.8823477029800415,0.03975657373666763,0.6183069348335266,0.7955995798110962,0.04300111532211304,0.7057616710662842,0.6866660118103027,0.041685085743665695,0.7597286701202393,0.6052958965301514,0.0333624929189682,0.660351574420929,0.7037275433540344,-0.045398302376270294,0.8106371760368347,0.5900273323059082,-0.06457170099020004,0.8771872520446777,0.534870445728302,-0.06555637717247009,0.9143000841140747,0.5127410292625427,-0.06494881957769394,0.5922502279281616,0.6055924296379089,-0.0775638148188591,0.7295166850090027,0.4882340729236603,-0.09637239575386047,0.7954331636428833,0.4631703495979309,-0.09644772857427597,0.836107075214386,0.4709708094596863,-0.09493847191333771,0.49563637375831604,0.5351537466049194,-0.10257325321435928,0.6122870445251465,0.3743852972984314,-0.12942254543304443,0.6848024725914001,0.2791058421134949,-0.15062285959720612,0.7447695732116699,0.21306607127189636,-0.16683730483055115,0.39061954617500305,0.5028985142707825,-0.11790059506893158,0.41978946328163147,0.3326506018638611,-0.1520625203847885,0.43764954805374146,0.2305057942867279,-0.16747227311134338,0.46078193187713623,0.14196032285690308,-0.17605309188365936,none
0.6959537267684937,0.851173996925354,2.423907403681369e-07,0.5314562916755676,0.9114845991134644,0.02697046659886837,0.3970862627029419,0.8268431425094604,0.03585050627589226,0.31567710638046265,0.7285734415054321,0.04396475479006767,0.27055513858795166,0.6415981650352478,0.048883311450481415,0.3445723056793213,0.7110004425048828,-0.0330679714679718,0.20822075009346008,0.6058535575866699,-0.04636894911527634,0.1332283318042755,0.5482962131500244,-0.04638887569308281,0.07595077157020569,0.512703537940979,-0.0480261966586113,0.41097545623779297,0.600302517414093,-0.06314463168382645,0.26344776153564453,0.4994407296180725,-0.07794255018234253,0.1749493032693863,0.47244054079055786,-0.08634961396455765,0.1102740466594696,0.46416914463043213,-0.0917850062251091,0.508195698261261,0.5246775150299072,-0.0879402905702591,0.3997138440608978,0.37179091572761536,-0.1199704185128212,0.3212634027004242,0.28116708993911743,-0.1466849446296692,0.25845611095428467,0.20964348316192627,-0.1645233929157257,0.6169022917747498,0.48868799209594727,-0.10535626113414764,0.592018187046051,0.33641237020492554,-0.15056361258029938,0.5648345351219177,0.23307615518569946,-0.17275479435920715,0.5367353558540344,0.14488163590431213,-0.18372732400894165,none
0.22145573794841766,0.9159189462661743,-7.198579510259151e-07,0.19334472715854645,0.7157903909683228,-0.0783194750547409,0.29614534974098206,0.513669490814209,-0.11918550729751587,0.4624623656272888,0.4520105719566345,-0.1463375687599182,0.6043106317520142,0.5024011731147766,-0.1650599241256714,0.4018833041191101,0.39151641726493835,-0.010128897614777088,0.4730595350265503,0.3632245659828186,-0.06737283617258072,0.4529098868370056,0.46143093705177307,-0.1318330615758896,0.4365862309932709,0.5390155911445618,-0.1776677966117859,0.47289738059043884,0.48106473684310913,-0.004062971565872431,0.5875190496444702,0.37778356671333313,-0.07907342165708542,0.5603535771369934,0.4330620765686035,-0.15133783221244812,0.5322044491767883,0.48610785603523254,-0.18542444705963135,0.5142465233802795,0.5978125929832458,-0.010681469924747944,0.6802668571472168,0.48576289415359497,-0.08429720252752304,0.7986686825752258,0.3578372001647949,-0.1595548391342163,0.8990550637245178,0.24416929483413696,-0.20365996658802032,0.542674720287323,0.735640287399292,-0.01876983419060707,0.6074303388595581,0.6679290533065796,-0.05964402109384537,0.6226427555084229,0.6261409521102905,-0.07837242633104324,0.627915620803833,0.5786482095718384,-0.09449797868728638,none
0.311916708946228,0.8957558870315552,5.544325176742859e-07,0.27950048446655273,0.7219818830490112,-0.09427393972873688,0.331494003534317,0.5843971371650696,-0.15107980370521545,0.45684000849723816,0.513201892375946,-0.20082992315292358,0.588276743888855,0.5278123021125793,-0.23016142845153809,0.4420272707939148,0.46157339215278625,-0.06430944055318832,0.5073369145393372,0.3546527028083801,-0.1519830971956253,0.45988714694976807,0.4449719190597534,-0.19524109363555908,0.4251883029937744,0.552899181842804,-0.20490695536136627,0.5290733575820923,0.5101668834686279,-0.05030705779790878,0.6554269790649414,0.31639736890792847,-0.14877359569072723,0.7211512327194214,0.21652016043663025,-0.19857558608055115,0.8171997666358948,0.11821189522743225,-0.21917220950126648,0.5865734815597534,0.5877176523208618,-0.04758254438638687,0.6832794547080994,0.5179386734962463,-0.1431659758090973,0.5749179124832153,0.6088020205497742,-0.13173224031925201,0.5052435994148254,0.6738847494125366,-0.09353167563676834,0.6229373812675476,0.7018085718154907,-0.05261367931962013,0.7159438133239746,0.5982792973518372,-0.08927089720964432,0.6492668986320496,0.6446395516395569,-0.05388864502310753,0.5872665643692017,0.6912834644317627,-0.013751850463449955,none
0.6874740123748779,0.8395185470581055,1.0102413625645568e-06,0.7362348437309265,0.6945675611495972,-0.15266895294189453,0.6708154678344727,0.5590813755989075,-0.22237062454223633,0.5478976964950562,0.48327329754829407,-0.2784534692764282,0.40910956263542175,0.4968039393424988,-0.3201175034046173,0.5511279106140137,0.43326717615127563,-0.0816359594464302,0.5089433193206787,0.3788182735443115,-0.1910158395767212,0.543955385684967,0.4770374596118927,-0.255266934633255,0.5488187670707703,0.5630825161933899,-0.2766943573951721,0.4655042886734009,0.4874339699745178,-0.0457453578710556,0.3537771999835968,0.30825725197792053,-0.14596650004386902,0.28106722235679626,0.20722129940986633,-0.19344472885131836,0.18503089249134064,0.09326794743537903,-0.20774181187152863,0.4036867320537567,0.5695440769195557,-0.03408132493495941,0.31027528643608093,0.4933369755744934,-0.17422860860824585,0.43923285603523254,0.5959581732749939,-0.1955314576625824,0.5247750878334045,0.6634100675582886,-0.1650093048810959,0.3583751320838928,0.6620032787322998,-0.032338947057724,0.2816540002822876,0.5991498827934265,-0.12799037992954254,0.37283992767333984,0.6509027481079102,-0.12794585525989532,0.4512184262275696,0.696068525314331,-0.10206349194049835,none
0.2574808895587921,0.8608892560005188,-3.9751199665261083e-07,0.22626763582229614,0.6489694714546204,-0.006130244582891464,0.32231858372688293,0.5229108333587646,0.007158610969781876,0.4673573970794678,0.5245527029037476,0.010770153254270554,0.5657831430435181,0.6033746600151062,0.02234480530023575,0.4226251542568207,0.5098886489868164,0.11972767114639282,0.5239028930664062,0.42770832777023315,0.1326216161251068,0.5526593923568726,0.4151914715766907,0.13590258359909058,0.6176291704177856,0.3855457901954651,0.13922075927257538,0.491984486579895,0.5969095826148987,0.10941708087921143,0.532933235168457,0.5421831011772156,0.08587992191314697,0.45898503065109253,0.6284066438674927,0.05881349742412567,0.4178508222103119,0.6922380328178406,0.062047358602285385,0.5467687845230103,0.6561636924743652,0.08983942121267319,0.582505464553833,0.5892664790153503,0.06252946704626083,0.4920992851257324,0.659493625164032,0.04023249074816704,0.44703567028045654,0.7212162017822266,0.04537029564380646,0.6022632122039795,0.7120693325996399,0.06974712759256363,0.6908894181251526,0.6394354104995728,0.084394171833992,0.6747353076934814,0.6135216951370239,0.09202370047569275,0.6499083638191223,0.5983387231826782,0.10363924503326416,none
0.7329431772232056,0.7461591958999634,-6.4385541342915076e-09,0.7138074636459351,0.6418527364730835,-0.06800699979066849,0.6023425459861755,0.5667213201522827,-0.09315569698810577,0.48633864521980286,0.5740445256233215,-0.10997053980827332,0.39203953742980957,0.6214385032653809,-0.11942092329263687,0.5372359156608582,0.4556323289871216,-0.049702104181051254,0.43473607301712036,0.3509981632232666,-0.09746374189853668,0.36168789863586426,0.27574849128723145,-0.12164060026407242,0.29652929306030273,0.20461538434028625,-0.13197268545627594,0.4847986698150635,0.5332932472229004,-0.03536209836602211,0.46815305948257446,0.5127626061439514,-0.09550917893648148,0.5655677914619446,0.5886063575744629,-0.09988011419773102,0.617426872253418,0.6017094254493713,-0.0837109163403511,0.43884140253067017,0.6284858584403992,-0.031829603016376495,0.4210298955440521,0.5925562381744385,-0.09539871662855148,0.5095661878585815,0.6465266942977905,-0.08100741356611252,0.5560042262077332,0.6686657667160034,-0.049664631485939026,0.40536072850227356,0.721376359462738,-0.03413355350494385,0.3226642906665802,0.6489346027374268,-0.06151776760816574,0.3246046304702759,0.6185857653617859,-0.040582325309515,0.3359031081199646,0.602311372756958,-0.014277265407145023,none
0.5526255965232849,0.9528309106826782,3.416410265799641e-07,0.39934515953063965,0.8355190753936768,-0.0412091501057148,0.29978159070014954,0.6443961262702942,-0.06898439675569534,0.310583233833313,0.46874910593032837,-0.10155380517244339,0.4287174642086029,0.45143353939056396,-0.12928690016269684,0.4904583692550659,0.5253537893295288,-0.005308672320097685,0.4808885455131531,0.4239053428173065,-0.0395277738571167,0.4460502862930298,0.4706597924232483,-0.0659729391336441,0.4303775727748871,0.4881998300552368,-0.08318909257650375,0.587929368019104,0.5160678625106812,-0.01331418938934803,0.6287001371383667,0.32362306118011475,-0.0465521477162838,0.6505835056304932,0.21027514338493347,-0.07133807986974716,0.6806210875511169,0.10390916466712952,-0.08710404485464096,0.670317530632019,0.5559138059616089,-0.030917732045054436,0.6114596128463745,0.42387089133262634,-0.09805803745985031,0.5117112994194031,0.5098186135292053,-0.12364470213651657,0.44640350341796875,0.5939868092536926,-0.12198434770107269,0.7529898881912231,0.6298453211784363,-0.049777522683143616,0.6685102581977844,0.5098803639411926,-0.10105730593204498,0.5777221918106079,0.5525295734405518,-0.10983547568321228,0.5049791932106018,0.6096329689025879,-0.10733071714639664,none
